;timestamp;customer_no;location;weekday;time;customer_id
259;2019-09-02 07:49:00;85;spices;Monday;07:49:00;Monday 85
260;2019-09-02 07:49:00;86;spices;Monday;07:49:00;Monday 86
261;2019-09-02 07:49:00;87;drinks;Monday;07:49:00;Monday 87
262;2019-09-02 07:49:00;88;dairy;Monday;07:49:00;Monday 88
263;2019-09-02 07:49:00;89;drinks;Monday;07:49:00;Monday 89
264;2019-09-02 07:49:00;90;spices;Monday;07:49:00;Monday 90
265;2019-09-02 07:50:00;68;spices;Monday;07:50:00;Monday 68
266;2019-09-02 07:50:00;75;checkout;Monday;07:50:00;Monday 75
267;2019-09-02 07:50:00;76;drinks;Monday;07:50:00;Monday 76
268;2019-09-02 07:50:00;84;drinks;Monday;07:50:00;Monday 84
269;2019-09-02 07:50:00;85;checkout;Monday;07:50:00;Monday 85
270;2019-09-02 07:50:00;86;drinks;Monday;07:50:00;Monday 86
271;2019-09-02 07:50:00;87;checkout;Monday;07:50:00;Monday 87
272;2019-09-02 07:50:00;89;checkout;Monday;07:50:00;Monday 89
273;2019-09-02 07:50:00;90;checkout;Monday;07:50:00;Monday 90
274;2019-09-02 07:51:00;71;checkout;Monday;07:51:00;Monday 71
275;2019-09-02 07:51:00;76;checkout;Monday;07:51:00;Monday 76
276;2019-09-02 07:51:00;86;spices;Monday;07:51:00;Monday 86
277;2019-09-02 07:52:00;68;checkout;Monday;07:52:00;Monday 68
278;2019-09-02 07:52:00;72;checkout;Monday;07:52:00;Monday 72
279;2019-09-02 07:52:00;77;checkout;Monday;07:52:00;Monday 77
280;2019-09-02 07:52:00;82;checkout;Monday;07:52:00;Monday 82
281;2019-09-02 07:52:00;91;fruit;Monday;07:52:00;Monday 91
282;2019-09-02 07:52:00;92;dairy;Monday;07:52:00;Monday 92
283;2019-09-02 07:52:00;93;dairy;Monday;07:52:00;Monday 93
284;2019-09-02 07:52:00;94;drinks;Monday;07:52:00;Monday 94
285;2019-09-02 07:53:00;79;drinks;Monday;07:53:00;Monday 79
286;2019-09-02 07:53:00;80;spices;Monday;07:53:00;Monday 80
287;2019-09-02 07:53:00;86;fruit;Monday;07:53:00;Monday 86
288;2019-09-02 07:53:00;93;checkout;Monday;07:53:00;Monday 93
289;2019-09-02 07:53:00;94;dairy;Monday;07:53:00;Monday 94
290;2019-09-02 07:53:00;95;drinks;Monday;07:53:00;Monday 95
291;2019-09-02 07:53:00;96;dairy;Monday;07:53:00;Monday 96
292;2019-09-02 07:54:00;79;checkout;Monday;07:54:00;Monday 79
293;2019-09-02 07:54:00;80;dairy;Monday;07:54:00;Monday 80
294;2019-09-02 07:54:00;84;spices;Monday;07:54:00;Monday 84
295;2019-09-02 07:54:00;94;checkout;Monday;07:54:00;Monday 94
296;2019-09-02 07:54:00;96;checkout;Monday;07:54:00;Monday 96
297;2019-09-02 07:54:00;97;fruit;Monday;07:54:00;Monday 97
298;2019-09-02 07:55:00;45;checkout;Monday;07:55:00;Monday 45
299;2019-09-02 07:55:00;84;dairy;Monday;07:55:00;Monday 84
300;2019-09-02 07:55:00;86;dairy;Monday;07:55:00;Monday 86
301;2019-09-02 07:56:00;91;dairy;Monday;07:56:00;Monday 91
302;2019-09-02 07:56:00;98;dairy;Monday;07:56:00;Monday 98
303;2019-09-02 07:56:00;99;dairy;Monday;07:56:00;Monday 99
304;2019-09-02 07:56:00;100;drinks;Monday;07:56:00;Monday 100
305;2019-09-02 07:56:00;101;fruit;Monday;07:56:00;Monday 101
306;2019-09-02 07:56:00;102;dairy;Monday;07:56:00;Monday 102
307;2019-09-02 07:57:00;86;fruit;Monday;07:57:00;Monday 86
308;2019-09-02 07:57:00;88;checkout;Monday;07:57:00;Monday 88
309;2019-09-02 07:57:00;92;checkout;Monday;07:57:00;Monday 92
310;2019-09-02 07:57:00;95;fruit;Monday;07:57:00;Monday 95
311;2019-09-02 07:57:00;98;drinks;Monday;07:57:00;Monday 98
312;2019-09-02 07:58:00;98;fruit;Monday;07:58:00;Monday 98
313;2019-09-02 07:58:00;99;drinks;Monday;07:58:00;Monday 99
314;2019-09-02 07:59:00;80;fruit;Monday;07:59:00;Monday 80
315;2019-09-02 07:59:00;91;checkout;Monday;07:59:00;Monday 91
316;2019-09-02 07:59:00;98;drinks;Monday;07:59:00;Monday 98
317;2019-09-02 08:00:00;98;checkout;Monday;08:00:00;Monday 98
318;2019-09-02 08:00:00;99;spices;Monday;08:00:00;Monday 99
319;2019-09-02 08:00:00;101;checkout;Monday;08:00:00;Monday 101
320;2019-09-02 08:01:00;84;drinks;Monday;08:01:00;Monday 84
321;2019-09-02 08:01:00;86;spices;Monday;08:01:00;Monday 86
322;2019-09-02 08:01:00;97;checkout;Monday;08:01:00;Monday 97
323;2019-09-02 08:01:00;99;drinks;Monday;08:01:00;Monday 99
324;2019-09-02 08:01:00;102;checkout;Monday;08:01:00;Monday 102
325;2019-09-02 08:02:00;80;checkout;Monday;08:02:00;Monday 80
326;2019-09-02 08:02:00;84;checkout;Monday;08:02:00;Monday 84
327;2019-09-02 08:02:00;95;spices;Monday;08:02:00;Monday 95
328;2019-09-02 08:02:00;103;dairy;Monday;08:02:00;Monday 103
329;2019-09-02 08:02:00;104;fruit;Monday;08:02:00;Monday 104
330;2019-09-02 08:02:00;105;fruit;Monday;08:02:00;Monday 105
331;2019-09-02 08:03:00;95;dairy;Monday;08:03:00;Monday 95
332;2019-09-02 08:03:00;99;checkout;Monday;08:03:00;Monday 99
333;2019-09-02 08:03:00;100;checkout;Monday;08:03:00;Monday 100
334;2019-09-02 08:03:00;105;checkout;Monday;08:03:00;Monday 105
335;2019-09-02 08:03:00;106;drinks;Monday;08:03:00;Monday 106
336;2019-09-02 08:03:00;107;dairy;Monday;08:03:00;Monday 107
337;2019-09-02 08:03:00;108;fruit;Monday;08:03:00;Monday 108
338;2019-09-02 08:04:00;103;drinks;Monday;08:04:00;Monday 103
339;2019-09-02 08:04:00;106;spices;Monday;08:04:00;Monday 106
340;2019-09-02 08:05:00;86;dairy;Monday;08:05:00;Monday 86
341;2019-09-02 08:05:00;103;spices;Monday;08:05:00;Monday 103
342;2019-09-02 08:05:00;109;dairy;Monday;08:05:00;Monday 109
343;2019-09-02 08:05:00;110;spices;Monday;08:05:00;Monday 110
344;2019-09-02 08:06:00;86;drinks;Monday;08:06:00;Monday 86
345;2019-09-02 08:06:00;103;drinks;Monday;08:06:00;Monday 103
346;2019-09-02 08:06:00;106;checkout;Monday;08:06:00;Monday 106
347;2019-09-02 08:06:00;108;dairy;Monday;08:06:00;Monday 108
348;2019-09-02 08:06:00;111;fruit;Monday;08:06:00;Monday 111
349;2019-09-02 08:06:00;112;fruit;Monday;08:06:00;Monday 112
350;2019-09-02 08:06:00;113;dairy;Monday;08:06:00;Monday 113
351;2019-09-02 08:06:00;114;drinks;Monday;08:06:00;Monday 114
352;2019-09-02 08:07:00;86;fruit;Monday;08:07:00;Monday 86
353;2019-09-02 08:07:00;108;checkout;Monday;08:07:00;Monday 108
354;2019-09-02 08:07:00;112;dairy;Monday;08:07:00;Monday 112
355;2019-09-02 08:07:00;114;checkout;Monday;08:07:00;Monday 114
356;2019-09-02 08:07:00;115;fruit;Monday;08:07:00;Monday 115
357;2019-09-02 08:07:00;116;drinks;Monday;08:07:00;Monday 116
358;2019-09-02 08:08:00;103;checkout;Monday;08:08:00;Monday 103
359;2019-09-02 08:08:00;104;spices;Monday;08:08:00;Monday 104
360;2019-09-02 08:08:00;110;dairy;Monday;08:08:00;Monday 110
361;2019-09-02 08:08:00;113;drinks;Monday;08:08:00;Monday 113
362;2019-09-02 08:08:00;116;checkout;Monday;08:08:00;Monday 116
363;2019-09-02 08:09:00;86;drinks;Monday;08:09:00;Monday 86
364;2019-09-02 08:09:00;104;drinks;Monday;08:09:00;Monday 104
365;2019-09-02 08:09:00;113;fruit;Monday;08:09:00;Monday 113
366;2019-09-02 08:10:00;117;dairy;Monday;08:10:00;Monday 117
367;2019-09-02 08:10:00;118;fruit;Monday;08:10:00;Monday 118
368;2019-09-02 08:10:00;119;drinks;Monday;08:10:00;Monday 119
369;2019-09-02 08:11:00;104;spices;Monday;08:11:00;Monday 104
370;2019-09-02 08:11:00;110;checkout;Monday;08:11:00;Monday 110
371;2019-09-02 08:11:00;113;checkout;Monday;08:11:00;Monday 113
372;2019-09-02 08:11:00;119;checkout;Monday;08:11:00;Monday 119
373;2019-09-02 08:11:00;120;spices;Monday;08:11:00;Monday 120
374;2019-09-02 08:11:00;121;dairy;Monday;08:11:00;Monday 121
375;2019-09-02 08:11:00;122;dairy;Monday;08:11:00;Monday 122
376;2019-09-02 08:12:00;86;checkout;Monday;08:12:00;Monday 86
377;2019-09-02 08:12:00;104;dairy;Monday;08:12:00;Monday 104
